,Date,Commodity,Data Item,Domain,Domain Category,Value,Precip,Temp Max,Temp Min,Wind Speed,Soil Temp Max,Soil Temp Min,Solar,Humidity Max,Humidity Min,day_1_colonies_California,day_1_colonies_United States,lost_colonies_California,lost_colonies_United States,percent_lost_California,percent_lost_United States
2252,2017-02,GRAPEFRUIT,"GRAPEFRUIT - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,16.57,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2253,2017-02,GRAPEFRUIT,"GRAPEFRUIT - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,19.03,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2259,2017-02,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,159.0,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2260,2017-02,HAY,"HAY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,4.0,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2261,2017-02,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,140.0,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2262,2017-02,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,165.0,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2263,2017-02,LEMONS,"LEMONS - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,25.31,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2264,2017-02,LEMONS,"LEMONS - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,31.45,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2265,2017-02,LEMONS,"LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB",TOTAL,NOT SPECIFIED,47.8,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2266,2017-02,LEMONS,"LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,31.58,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2267,2017-02,LEMONS,"LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,37.97,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2270,2017-02,ORANGES,"ORANGES - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,14.71,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2271,2017-02,ORANGES,"ORANGES - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,17.45,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2272,2017-02,ORANGES,"ORANGES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB",TOTAL,NOT SPECIFIED,30.0,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2273,2017-02,ORANGES,"ORANGES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,17.56,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2274,2017-02,ORANGES,"ORANGES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,20.27,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2275,2017-02,ORANGES,"ORANGES, MID & NAVEL - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,14.71,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2276,2017-02,ORANGES,"ORANGES, MID & NAVEL - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,17.45,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2277,2017-02,ORANGES,"ORANGES, MID & NAVEL, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB",TOTAL,NOT SPECIFIED,30.0,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2278,2017-02,ORANGES,"ORANGES, MID & NAVEL, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,17.56,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2279,2017-02,ORANGES,"ORANGES, MID & NAVEL, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,20.27,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2291,2017-02,POTATOES,"POTATOES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,15.5,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2293,2017-02,POTATOES,"POTATOES, SPRING - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,15.5,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2294,2017-02,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,13.9,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2296,2017-02,WHEAT,"WHEAT - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,5.0,0.20099999999999998,60.940333333333335,43.178333333333335,0.0,53.404666666666664,51.86933333333334,229.9043333333333,92.33333333333333,55.559333333333335,1170000,2641090,195000,398650,13,15
2301,2017-01,BARLEY,"BARLEY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,2.0,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2304,2017-01,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,80.1,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2305,2017-01,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,9.0,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2309,2017-01,COTTON,"COTTON, UPLAND - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,18.8,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2310,2017-01,GRAPEFRUIT,"GRAPEFRUIT - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,17.73,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2311,2017-01,GRAPEFRUIT,"GRAPEFRUIT - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,20.09,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2317,2017-01,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,153.0,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2318,2017-01,HAY,"HAY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,4.0,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2319,2017-01,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,135.0,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2320,2017-01,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,160.0,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2321,2017-01,LEMONS,"LEMONS - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,23.61,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2322,2017-01,LEMONS,"LEMONS - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,29.69,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2323,2017-01,LEMONS,"LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB",TOTAL,NOT SPECIFIED,47.5,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2324,2017-01,LEMONS,"LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,31.28,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2325,2017-01,LEMONS,"LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,37.67,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2328,2017-01,ORANGES,"ORANGES - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,13.24,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2329,2017-01,ORANGES,"ORANGES - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,15.97,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2330,2017-01,ORANGES,"ORANGES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB",TOTAL,NOT SPECIFIED,28.4,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2331,2017-01,ORANGES,"ORANGES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,15.96,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2332,2017-01,ORANGES,"ORANGES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,18.67,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2333,2017-01,ORANGES,"ORANGES, MID & NAVEL - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,13.24,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2334,2017-01,ORANGES,"ORANGES, MID & NAVEL - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,15.97,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2335,2017-01,ORANGES,"ORANGES, MID & NAVEL, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB",TOTAL,NOT SPECIFIED,28.4,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2336,2017-01,ORANGES,"ORANGES, MID & NAVEL, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,15.96,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2337,2017-01,ORANGES,"ORANGES, MID & NAVEL, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,18.67,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2349,2017-01,POTATOES,"POTATOES - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,13.2,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2350,2017-01,POTATOES,"POTATOES, FALL - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,8.65,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2351,2017-01,POTATOES,"POTATOES, SPRING - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,15.2,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2352,2017-01,RICE,"RICE, MEDIUM-SHORT GRAIN - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,14.0,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2354,2017-01,WHEAT,"WHEAT - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,7.0,0.287,55.355,37.54833333333334,0.0,49.86033333333334,48.398,165.69899999999998,94.44066666666667,60.59133333333333,1170000,2641090,195000,398650,13,15
2477,2017-03,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - PRICE RECEIVED, MEASURED IN $ / CWT",TOTAL,NOT SPECIFIED,61.5,0.05366666666666667,69.51100000000001,43.5,0.0,56.45533333333333,54.355333333333334,397.7663333333333,91.42233333333333,42.03333333333333,1170000,2641090,195000,398650,13,15
2478,2017-03,BEANS,"BEANS, DRY EDIBLE, INCL CHICKPEAS - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,17.0,0.05366666666666667,69.51100000000001,43.5,0.0,56.45533333333333,54.355333333333334,397.7663333333333,91.42233333333333,42.03333333333333,1170000,2641090,195000,398650,13,15
2482,2017-03,COTTON,"COTTON, UPLAND - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,6.1,0.05366666666666667,69.51100000000001,43.5,0.0,56.45533333333333,54.355333333333334,397.7663333333333,91.42233333333333,42.03333333333333,1170000,2641090,195000,398650,13,15
2483,2017-03,GRAPEFRUIT,"GRAPEFRUIT - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,15.62,0.05366666666666667,69.51100000000001,43.5,0.0,56.45533333333333,54.355333333333334,397.7663333333333,91.42233333333333,42.03333333333333,1170000,2641090,195000,398650,13,15
2484,2017-03,GRAPEFRUIT,"GRAPEFRUIT - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,18.26,0.05366666666666667,69.51100000000001,43.5,0.0,56.45533333333333,54.355333333333334,397.7663333333333,91.42233333333333,42.03333333333333,1170000,2641090,195000,398650,13,15
2490,2017-03,HAY,"HAY - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,166.0,0.05366666666666667,69.51100000000001,43.5,0.0,56.45533333333333,54.355333333333334,397.7663333333333,91.42233333333333,42.03333333333333,1170000,2641090,195000,398650,13,15
2491,2017-03,HAY,"HAY - SALES, MEASURED IN PCT OF MKTG YEAR",TOTAL,NOT SPECIFIED,4.0,0.05366666666666667,69.51100000000001,43.5,0.0,56.45533333333333,54.355333333333334,397.7663333333333,91.42233333333333,42.03333333333333,1170000,2641090,195000,398650,13,15
2492,2017-03,HAY,"HAY, (EXCL ALFALFA) - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,135.0,0.05366666666666667,69.51100000000001,43.5,0.0,56.45533333333333,54.355333333333334,397.7663333333333,91.42233333333333,42.03333333333333,1170000,2641090,195000,398650,13,15
2493,2017-03,HAY,"HAY, ALFALFA - PRICE RECEIVED, MEASURED IN $ / TON",TOTAL,NOT SPECIFIED,175.0,0.05366666666666667,69.51100000000001,43.5,0.0,56.45533333333333,54.355333333333334,397.7663333333333,91.42233333333333,42.03333333333333,1170000,2641090,195000,398650,13,15
2494,2017-03,LEMONS,"LEMONS - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,24.65,0.05366666666666667,69.51100000000001,43.5,0.0,56.45533333333333,54.355333333333334,397.7663333333333,91.42233333333333,42.03333333333333,1170000,2641090,195000,398650,13,15
2495,2017-03,LEMONS,"LEMONS - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,30.7,0.05366666666666667,69.51100000000001,43.5,0.0,56.45533333333333,54.355333333333334,397.7663333333333,91.42233333333333,42.03333333333333,1170000,2641090,195000,398650,13,15
2496,2017-03,LEMONS,"LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB",TOTAL,NOT SPECIFIED,49.9,0.05366666666666667,69.51100000000001,43.5,0.0,56.45533333333333,54.355333333333334,397.7663333333333,91.42233333333333,42.03333333333333,1170000,2641090,195000,398650,13,15
2497,2017-03,LEMONS,"LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,33.68,0.05366666666666667,69.51100000000001,43.5,0.0,56.45533333333333,54.355333333333334,397.7663333333333,91.42233333333333,42.03333333333333,1170000,2641090,195000,398650,13,15
2498,2017-03,LEMONS,"LEMONS, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,40.07,0.05366666666666667,69.51100000000001,43.5,0.0,56.45533333333333,54.355333333333334,397.7663333333333,91.42233333333333,42.03333333333333,1170000,2641090,195000,398650,13,15
2501,2017-03,ORANGES,"ORANGES - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,14.73,0.05366666666666667,69.51100000000001,43.5,0.0,56.45533333333333,54.355333333333334,397.7663333333333,91.42233333333333,42.03333333333333,1170000,2641090,195000,398650,13,15
2502,2017-03,ORANGES,"ORANGES - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,17.47,0.05366666666666667,69.51100000000001,43.5,0.0,56.45533333333333,54.355333333333334,397.7663333333333,91.42233333333333,42.03333333333333,1170000,2641090,195000,398650,13,15
2503,2017-03,ORANGES,"ORANGES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, FOB",TOTAL,NOT SPECIFIED,30.9,0.05366666666666667,69.51100000000001,43.5,0.0,56.45533333333333,54.355333333333334,397.7663333333333,91.42233333333333,42.03333333333333,1170000,2641090,195000,398650,13,15
2504,2017-03,ORANGES,"ORANGES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, ON TREE EQUIV",TOTAL,NOT SPECIFIED,18.45,0.05366666666666667,69.51100000000001,43.5,0.0,56.45533333333333,54.355333333333334,397.7663333333333,91.42233333333333,42.03333333333333,1170000,2641090,195000,398650,13,15
2505,2017-03,ORANGES,"ORANGES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / BOX, PHD EQUIV",TOTAL,NOT SPECIFIED,21.16,0.05366666666666667,69.51100000000001,43.5,0.0,56.45533333333333,54.355333333333334,397.7663333333333,91.42233333333333,42.03333333333333,1170000,2641090,195000,398650,13,15
